Q1_2008,Q2_2008,Q3_2008,Q4_2008,Q1_2009,Q2_2009,Q3_2009,Q4_2009,Q1_2010,Q2_2010,Q3_2010,Q4_2010,Q1_2011,Q2_2011,Q3_2011,Q4_2011,Q1_2012,Q2_2012,Q3_2012,Q4_2012,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,Q4_2015,Q1_2016,Q2_2016,Q3_2016,Q4_2016
,,,,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,NST,,NST,,,,
,,,,NTP,NTP,NTP,NTP,,,NTP,NTP,NTP,NTP,NTP,NTP,,,NTP,,,,,,NTP,NTP,NTP,,,,,,,,,
,,,,NVB,NVB,NVB,NVB,NVB,NVB,NVB,NVB,NVB,NVB,NVB,NVB,NVB,,,NVB,,NVB,NVB,NVB,NVB,,,NVB,NVB,,,NVB,,NVB,,NVB
,,,,OCH,OCH,OCH,OCH,OCH,OCH,,OCH,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ONE,ONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ORS,ORS,ORS,ORS,ORS,ORS,,,,ORS,ORS,ORS,,,,,,,,,,,,,,,,,,,,
,,,,PBP,PBP,PBP,PBP,PBP,PBP,PBP,PBP,PBP,PBP,PBP,PBP,PBP,PBP,PBP,PBP,PBP,PBP,PBP,PBP,,,,,,,,,,,,
,,,,PCG,PCG,PCG,PCG,PCG,PCG,PCG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PCT,PCT,PCT,PCT,PCT,PCT,PCT,PCT,PCT,,,,,,,,,,,,,,,,,,,,,,,
,,,,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,PDB,,,,,,,,
,,,,PDC,PDC,PDC,PDC,PDC,PDC,PDC,PDC,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PEN,PEN,PEN,PEN,PEN,PEN,PEN,PEN,PEN,PEN,PEN,PEN,PEN,PEN,,,PEN,PEN,,PEN,,,,,,,,,,,,
,,,,,PGS,PGS,PGS,,,,PGS,,,,,,,,,,,,,,PGS,,,,,,,,,,PGS
,,,,PGT,PGT,,,,,PGT,PGT,,,,,,,,PGT,,PGT,PGT,PGT,,,,,,,PGT,PGT,,,,PGT
,,,,PHC,PHC,,,,,,PHC,,PHC,PHC,PHC,PHC,PHC,PHC,PHC,,,,,,PHC,,PHC,,,PHC,PHC,,,,
,,,,PHP,PHP,PHP,PHP,PHP,PHP,PHP,PHP,PHP,PHP,PHP,PHP,PHP,PHP,PHP,PHP,PHP,PHP,PHP,PHP,PHP,,PHP,PHP,PHP,PHP,PHP,,,PHP,PHP,
,,,,PIC,PIC,PIC,PIC,PIC,PIC,PIC,PIC,PIC,PIC,PIC,PIC,PIC,PIC,PIC,PIC,,PIC,PIC,PIC,,PIC,PIC,PIC,,,PIC,PIC,,,,
,,,,PIV,PIV,PIV,PIV,PIV,PIV,,PIV,,,PIV,PIV,,,PIV,PIV,,,,,,PIV,,PIV,,,,,,,,
,,,,PJC,PJC,PJC,PJC,,,,PJC,,,,,,,,,,,,,,,,,,,,PJC,,,,
,,,,PLC,PLC,PLC,PLC,PLC,,PLC,PLC,,,,PLC,,PLC,PLC,PLC,,PLC,PLC,PLC,PLC,,,PLC,PLC,PLC,,,PLC,PLC,PLC,PLC
,,,,PMC,PMC,PMC,PMC,PMC,PMC,PMC,PMC,PMC,PMC,PMC,PMC,PMC,PMC,PMC,PMC,PMC,PMC,PMC,PMC,PMC,,,,,,,,,,,
,,,,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,PMP,,,,,,,,
,,,,PMS,PMS,PMS,PMS,,,,PMS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,POT,POT,POT,POT,,,,POT,,,,,POT,,,,,,,,,,,,,,,,,,,
,,,,PPE,PPE,PPE,PPE,PPE,PPE,PPE,PPE,PPE,PPE,,,,,,,,,,,,,,,PPE,PPE,PPE,PPE,,,,
,,,,PPP,PPP,PPP,PPP,PPP,PPP,PPP,PPP,PPP,PPP,,,,,PPP,PPP,,,,,,,,,,,,,,,,
,,,,PPS,PPS,PPS,PPS,PPS,PPS,,PPS,,PPS,,,,,,,,,,,,,,,,,,,PPS,,,
,,,,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,PRC,,,,,,,,
,,,,PSC,PSC,PSC,PSC,,,,PSC,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PSD,PSD,PSD,PSD,PSD,PSD,PSD,PSD,PSD,PSD,PSD,PSD,PSD,PSD,PSD,,,,,,,,,,,,,,,,,
,,,,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,PSE,,,,,,PSE,,
,,,,PSI,PSI,PSI,PSI,PSI,PSI,PSI,PSI,,PSI,,,PSI,,,,PSI,,,,PSI,,PSI,,PSI,,,PSI,,,,
,,,,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,PTD,,,,,,,
,,,,PTI,PTI,PTI,PTI,PTI,PTI,PTI,PTI,PTI,PTI,PTI,PTI,,PTI,,PTI,,,,,,,PTI,PTI,PTI,PTI,PTI,PTI,PTI,PTI,,
,,,,PTS,PTS,PTS,PTS,,,,PTS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PV2,PV2,PV2,PV2,PV2,,,PV2,,,,,,PV2,PV2,,,,,,,,,,,,,,,,,
,,,,PVB,PVB,PVB,PVB,PVB,PVB,PVB,PVB,PVB,PVB,PVB,PVB,PVB,PVB,PVB,PVB,PVB,PVB,PVB,,PVB,PVB,PVB,,,PVB,PVB,PVB,,PVB,PVB,
,,,,PVC,PVC,PVC,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,PCE,,,,,,,
